"funnel_step","funnel_name","platform","age_range","download_date","user_count","ride_count"
"5","user_completed","ios","35-44","2021-03-10","7","273"
"5","user_completed","android","18-24","2021-08-21","1","34"
"5","user_completed","ios","Unknown","2021-02-22","3","106"
"5","user_completed","android","Unknown","2021-09-02","3","113"
"5","user_completed","ios","35-44","2021-12-28","1","43"
"5","user_completed","ios","Unknown","2021-02-23","4","151"
"5","user_completed","ios","18-24","2021-12-31","1","39"
"5","user_completed","ios","35-44","2021-07-20","1","32"
"5","user_completed","ios","Unknown","2021-02-24","3","112"
"5","user_completed","ios","35-44","2021-08-21","4","162"
"5","user_completed","ios","35-44","2021-03-09","3","119"
"5","user_completed","android","Unknown","2021-09-01","1","38"
"5","user_completed","ios","Unknown","2021-02-25","7","240"
"5","user_completed","web","Unknown","2021-04-05","1","36"
"5","user_completed","ios","Unknown","2021-02-26","1","38"
"5","user_completed","ios","35-44","2021-12-29","4","151"
"5","user_completed","ios","35-44","2021-03-08","1","34"
"5","user_completed","android","Unknown","2021-08-31","4","156"
"5","user_completed","ios","18-24","2021-08-04","2","88"
"5","user_completed","ios","Unknown","2021-02-27","3","105"
"5","user_completed","ios","18-24","2021-06-01","1","41"
"5","user_completed","ios","25-34","2021-01-01","5","196"
"5","user_completed","ios","Unknown","2021-02-28","3","112"
"5","user_completed","ios","35-44","2021-03-07","1","46"
"5","user_completed","android","Unknown","2021-08-30","2","82"
"5","user_completed","android","25-34","2021-06-17","2","68"
"5","user_completed","ios","Unknown","2021-03-01","3","89"
"5","user_completed","android","25-34","2021-10-15","2","71"
"5","user_completed","ios","Unknown","2021-03-02","4","149"
"5","user_completed","ios","35-44","2021-12-30","4","152"
"5","user_completed","android","Unknown","2021-08-29","2","73"
"5","user_completed","ios","Unknown","2021-03-03","3","89"
"5","user_completed","ios","35-44","2021-03-06","4","151"
"5","user_completed","ios","Unknown","2021-03-04","3","108"
"5","user_completed","android","Unknown","2021-08-27","2","78"
"5","user_completed","web","Unknown","2021-04-08","1","38"
"5","user_completed","ios","Unknown","2021-03-05","6","239"
"5","user_completed","ios","25-34","2021-01-02","4","146"
"5","user_completed","android","25-34","2021-08-22","2","72"
"5","user_completed","ios","Unknown","2021-03-06","5","158"
"5","user_completed","ios","35-44","2021-12-31","4","154"
"5","user_completed","ios","35-44","2021-03-05","1","37"
"5","user_completed","android","Unknown","2021-08-26","1","31"
"5","user_completed","ios","Unknown","2021-03-07","3","119"
"5","user_completed","ios","35-44","2021-03-04","2","64"
"5","user_completed","ios","35-44","2021-07-19","3","98"
"5","user_completed","ios","Unknown","2021-03-08","1","24"
"5","user_completed","ios","35-44","2021-10-02","1","35"
"5","user_completed","ios","18-24","2021-05-30","1","28"
"5","user_completed","android","Unknown","2021-08-23","3","105"
"5","user_completed","ios","Unknown","2021-03-09","3","101"
"5","user_completed","ios","Unknown","2021-03-10","3","92"
"5","user_completed","ios","45-54","2021-01-01","1","44"
"5","user_completed","ios","25-34","2021-01-03","1","46"
"5","user_completed","android","Unknown","2021-08-22","1","35"
"5","user_completed","android","25-34","2021-06-16","1","37"
"5","user_completed","ios","Unknown","2021-03-11","3","111"
"5","user_completed","ios","35-44","2021-09-09","6","236"
"5","user_completed","ios","35-44","2021-03-03","6","202"
"5","user_completed","ios","Unknown","2021-03-12","5","174"
"5","user_completed","android","Unknown","2021-08-20","2","75"
"5","user_completed","ios","Unknown","2021-03-13","2","56"
"5","user_completed","ios","25-34","2021-01-04","1","34"
"5","user_completed","ios","45-54","2021-01-02","2","61"
"5","user_completed","ios","Unknown","2021-03-14","5","187"
"5","user_completed","ios","35-44","2021-03-02","3","126"
"5","user_completed","android","Unknown","2021-08-19","2","65"
"5","user_completed","android","25-34","2021-06-15","1","36"
"5","user_completed","ios","Unknown","2021-03-16","3","105"
"5","user_completed","ios","18-24","2021-05-29","2","70"
"5","user_completed","android","Unknown","2021-08-17","1","33"
"5","user_completed","android","Unknown","2021-08-16","1","32"
"5","user_completed","ios","Unknown","2021-03-18","3","122"
"5","user_completed","ios","35-44","2021-03-01","1","35"
"5","user_completed","ios","Unknown","2021-03-19","1","33"
"5","user_completed","android","25-34","2021-10-16","1","23"
"5","user_completed","ios","45-54","2021-01-03","1","37"
"5","user_completed","android","Unknown","2021-08-15","1","32"
"5","user_completed","ios","Unknown","2021-03-20","1","41"
"5","user_completed","ios","18-24","2021-09-27","2","68"
"5","user_completed","android","25-34","2021-09-08","1","35"
"5","user_completed","ios","Unknown","2021-03-21","6","216"
"5","user_completed","ios","35-44","2021-07-18","5","187"
"5","user_completed","android","Unknown","2021-08-14","1","32"
"5","user_completed","ios","Unknown","2021-03-22","1","38"
"5","user_completed","ios","18-24","2021-05-28","1","53"
"5","user_completed","android","25-34","2021-06-14","1","43"
"5","user_completed","ios","Unknown","2021-03-23","2","70"
"5","user_completed","ios","25-34","2021-01-06","4","108"
"5","user_completed","android","18-24","2021-01-19","1","38"
"5","user_completed","android","Unknown","2021-08-10","1","33"
"5","user_completed","android","18-24","2021-02-27","2","75"
"5","user_completed","ios","Unknown","2021-03-24","4","141"
"5","user_completed","ios","35-44","2021-02-28","2","62"
"5","user_completed","ios","Unknown","2021-03-25","4","132"
"5","user_completed","ios","45-54","2021-01-05","4","150"
"5","user_completed","android","Unknown","2021-08-09","2","69"
"5","user_completed","ios","Unknown","2021-03-26","3","120"
"5","user_completed","ios","25-34","2021-01-07","5","177"
"5","user_completed","android","18-24","2021-07-13","1","40"
"5","user_completed","ios","Unknown","2021-03-27","4","159"
"5","user_completed","ios","35-44","2021-02-26","1","47"
"5","user_completed","ios","35-44","2021-10-03","3","85"
"5","user_completed","android","Unknown","2021-08-08","3","119"
"5","user_completed","ios","Unknown","2021-03-28","2","75"
"5","user_completed","web","Unknown","2021-04-14","1","39"
"5","user_completed","ios","Unknown","2021-03-29","7","267"
"5","user_completed","ios","35-44","2021-02-25","5","170"
"5","user_completed","ios","45-54","2021-01-06","2","78"
"5","user_completed","ios","Unknown","2021-03-30","2","55"
"5","user_completed","android","Unknown","2021-08-06","1","31"
"5","user_completed","ios","18-24","2021-05-27","1","30"
"5","user_completed","ios","Unknown","2021-03-31","2","66"
"5","user_completed","android","25-34","2021-06-12","1","28"
"5","user_completed","ios","Unknown","2021-04-01","2","71"
"5","user_completed","android","Unknown","2021-08-05","1","47"
"5","user_completed","ios","Unknown","2021-04-02","1","32"
"5","user_completed","ios","18-24","2021-09-28","1","38"
"5","user_completed","ios","25-34","2021-01-08","3","100"
"5","user_completed","ios","35-44","2021-02-24","3","109"
"5","user_completed","ios","18-24","2021-08-03","4","153"
"5","user_completed","ios","Unknown","2021-04-03","2","75"
"5","user_completed","android","25-34","2021-08-21","3","106"
"5","user_completed","android","Unknown","2021-08-04","1","32"
"5","user_completed","web","Unknown","2021-04-15","1","34"
"5","user_completed","ios","Unknown","2021-04-04","2","62"
"5","user_completed","ios","35-44","2021-02-23","4","133"
"5","user_completed","ios","45-54","2021-01-08","1","38"
"5","user_completed","ios","Unknown","2021-04-05","2","76"
"5","user_completed","web","45-54","2021-06-14","1","51"
"5","user_completed","android","Unknown","2021-08-02","2","60"
"5","user_completed","ios","Unknown","2021-04-06","5","172"
"5","user_completed","ios","18-24","2021-05-26","1","35"
"5","user_completed","ios","25-34","2021-01-09","2","67"
"5","user_completed","ios","35-44","2021-02-22","7","271"
"5","user_completed","ios","Unknown","2021-04-07","4","164"
"5","user_completed","android","18-24","2021-09-02","1","36"
"5","user_completed","android","Unknown","2021-08-01","1","39"
"5","user_completed","android","18-24","2021-01-06","1","50"
"5","user_completed","ios","Unknown","2021-04-09","6","192"
"5","user_completed","ios","35-44","2021-02-21","2","74"
"5","user_completed","ios","45-54","2021-01-09","1","36"
"5","user_completed","android","Unknown","2021-07-31","1","24"
"5","user_completed","ios","Unknown","2021-04-10","5","185"
"5","user_completed","web","Unknown","2021-04-16","1","33"
"5","user_completed","ios","Unknown","2021-04-11","5","194"
"5","user_completed","ios","35-44","2021-10-04","4","149"
"5","user_completed","android","Unknown","2021-07-30","1","43"
"5","user_completed","ios","18-24","2021-05-25","2","73"
"5","user_completed","ios","Unknown","2021-04-12","2","93"
"5","user_completed","ios","25-34","2021-01-10","4","136"
"5","user_completed","ios","Unknown","2021-04-13","4","126"
"5","user_completed","ios","35-44","2021-02-20","3","100"
"5","user_completed","android","Unknown","2021-07-29","2","76"
"5","user_completed","android","25-34","2021-06-10","1","34"
"5","user_completed","ios","Unknown","2021-04-14","2","83"
"5","user_completed","android","25-34","2021-10-17","2","67"
"5","user_completed","ios","35-44","2021-02-19","3","122"
"5","user_completed","ios","Unknown","2021-04-15","4","141"
"5","user_completed","ios","45-54","2021-01-11","1","48"
"5","user_completed","android","Unknown","2021-07-28","1","35"
"5","user_completed","ios","Unknown","2021-04-16","2","45"
"5","user_completed","ios","35-44","2021-09-04","4","126"
"5","user_completed","ios","35-44","2021-07-15","4","136"
"5","user_completed","android","Unknown","2021-07-27","1","32"
"5","user_completed","ios","Unknown","2021-04-17","3","102"
"5","user_completed","ios","25-34","2021-01-11","1","27"
"5","user_completed","ios","35-44","2021-02-18","1","40"
"5","user_completed","ios","Unknown","2021-04-18","2","67"
"5","user_completed","ios","35-44","2021-08-20","1","39"
"5","user_completed","ios","35-44","2021-02-17","3","115"
"5","user_completed","android","Unknown","2021-07-26","4","140"
"5","user_completed","ios","18-24","2021-05-23","1","29"
"5","user_completed","ios","Unknown","2021-04-19","4","131"
"5","user_completed","web","45-54","2021-06-12","1","42"
"5","user_completed","ios","Unknown","2021-04-20","4","127"
"5","user_completed","android","18-24","2021-08-19","1","29"
"5","user_completed","android","Unknown","2021-07-25","1","34"
"5","user_completed","web","Unknown","2021-04-18","1","37"
"5","user_completed","ios","Unknown","2021-04-21","2","61"
"5","user_completed","android","25-34","2021-09-23","2","73"
"5","user_completed","ios","25-34","2021-01-12","3","101"
"5","user_completed","ios","35-44","2021-02-16","6","223"
"5","user_completed","ios","Unknown","2021-04-22","1","42"
"5","user_completed","android","Unknown","2021-07-23","2","69"
"5","user_completed","ios","Unknown","2021-04-23","2","76"
"5","user_completed","ios","45-54","2021-01-14","3","117"
"5","user_completed","ios","35-44","2021-02-15","4","129"
"5","user_completed","ios","18-24","2021-08-19","1","34"
"5","user_completed","ios","Unknown","2021-04-24","2","79"
"5","user_completed","ios","18-24","2021-09-30","2","67"
"5","user_completed","android","18-24","2021-01-08","1","30"
"5","user_completed","ios","18-24","2021-05-22","3","106"
"5","user_completed","android","Unknown","2021-07-22","4","143"
"5","user_completed","android","25-34","2021-06-08","1","36"
"5","user_completed","ios","Unknown","2021-04-25","3","110"
"5","user_completed","ios","25-34","2021-01-13","4","151"
"5","user_completed","ios","Unknown","2021-04-26","5","176"
"5","user_completed","ios","35-44","2021-02-14","1","36"
"5","user_completed","android","Unknown","2021-07-21","1","45"
"5","user_completed","ios","Unknown","2021-04-27","4","173"
"5","user_completed","ios","45-54","2021-01-15","1","38"
"5","user_completed","web","Unknown","2021-04-20","1","41"
"5","user_completed","ios","Unknown","2021-04-28","2","70"
"5","user_completed","ios","35-44","2021-07-14","4","146"
"5","user_completed","ios","35-44","2021-02-13","1","40"
"5","user_completed","android","Unknown","2021-07-20","1","30"
"5","user_completed","ios","Unknown","2021-04-29","1","41"
"5","user_completed","ios","35-44","2021-10-05","4","145"
"5","user_completed","android","18-24","2021-03-18","1","29"
"5","user_completed","ios","Unknown","2021-04-30","4","155"
"5","user_completed","ios","25-34","2021-01-14","3","120"
"5","user_completed","android","Unknown","2021-07-19","3","113"
"5","user_completed","ios","Unknown","2021-05-01","2","73"
"5","user_completed","ios","45-54","2021-01-16","2","66"
"5","user_completed","ios","Unknown","2021-05-02","2","78"
"5","user_completed","ios","35-44","2021-02-12","2","65"
"5","user_completed","ios","35-44","2021-07-13","2","75"
"5","user_completed","android","18-24","2021-07-12","1","32"
"5","user_completed","ios","Unknown","2021-05-03","2","74"
"5","user_completed","ios","18-24","2021-05-21","1","43"
"5","user_completed","android","Unknown","2021-07-16","2","69"
"5","user_completed","ios","Unknown","2021-05-04","7","257"
"5","user_completed","ios","35-44","2021-02-11","6","231"
"5","user_completed","web","Unknown","2021-04-23","1","42"
"5","user_completed","ios","Unknown","2021-05-05","2","74"
"5","user_completed","android","18-24","2021-09-22","2","68"
"5","user_completed","android","Unknown","2021-07-15","2","70"
"5","user_completed","ios","45-54","2021-01-17","2","63"
"5","user_completed","ios","Unknown","2021-05-06","1","31"
"5","user_completed","ios","25-34","2021-01-15","2","75"
"5","user_completed","ios","Unknown","2021-05-07","5","175"
"5","user_completed","ios","35-44","2021-02-10","3","105"
"5","user_completed","android","Unknown","2021-07-13","1","37"
"5","user_completed","ios","Unknown","2021-05-08","2","72"
"5","user_completed","ios","18-24","2021-08-01","1","39"
"5","user_completed","android","25-34","2021-10-18","1","49"
"5","user_completed","ios","35-44","2021-02-09","4","142"
"5","user_completed","android","25-34","2021-08-19","1","45"
"5","user_completed","ios","Unknown","2021-05-09","3","94"
"5","user_completed","ios","45-54","2021-01-18","1","42"
"5","user_completed","android","Unknown","2021-07-12","1","34"
"5","user_completed","ios","Unknown","2021-05-10","7","279"
"5","user_completed","ios","25-34","2021-01-16","3","107"
"5","user_completed","ios","18-24","2021-10-02","2","78"
"5","user_completed","ios","Unknown","2021-05-11","9","343"
"5","user_completed","ios","18-24","2021-05-19","2","58"
"5","user_completed","ios","35-44","2021-02-08","4","137"
"5","user_completed","android","Unknown","2021-07-11","1","28"
"5","user_completed","web","Unknown","2021-04-25","1","37"
"5","user_completed","ios","Unknown","2021-05-12","3","100"
"5","user_completed","ios","Unknown","2021-05-13","1","37"
"5","user_completed","ios","35-44","2021-02-07","3","96"
"5","user_completed","android","25-34","2021-06-05","1","35"
"5","user_completed","ios","45-54","2021-01-19","1","41"
"5","user_completed","android","Unknown","2021-07-03","1","50"
"5","user_completed","ios","Unknown","2021-05-15","3","110"
"5","user_completed","ios","Unknown","2021-05-16","3","110"
"5","user_completed","ios","25-34","2021-01-17","2","55"
"5","user_completed","web","45-54","2021-08-16","1","28"
"5","user_completed","android","Unknown","2021-07-01","1","43"
"5","user_completed","ios","Unknown","2021-05-17","1","30"
"5","user_completed","ios","35-44","2021-02-06","5","197"
"5","user_completed","web","Unknown","2021-04-27","3","96"
"5","user_completed","ios","Unknown","2021-05-18","2","66"
"5","user_completed","web","45-54","2021-06-09","1","42"
"5","user_completed","ios","45-54","2021-01-20","2","72"
"5","user_completed","android","Unknown","2021-06-30","1","38"
"5","user_completed","ios","Unknown","2021-05-19","4","122"
"5","user_completed","ios","35-44","2021-07-11","3","112"
"5","user_completed","ios","35-44","2021-02-05","4","148"
"5","user_completed","ios","Unknown","2021-05-20","3","106"
"5","user_completed","ios","35-44","2021-10-06","1","39"
"5","user_completed","ios","18-24","2021-05-16","1","40"
"5","user_completed","android","Unknown","2021-06-29","7","252"
"5","user_completed","ios","25-34","2021-01-18","2","54"
"5","user_completed","ios","Unknown","2021-05-21","1","45"
"5","user_completed","ios","35-44","2021-02-04","5","193"
"5","user_completed","ios","Unknown","2021-05-22","5","173"
"5","user_completed","ios","45-54","2021-01-21","1","46"
"5","user_completed","android","Unknown","2021-06-28","3","97"
"5","user_completed","ios","35-44","2021-02-03","1","39"
"5","user_completed","ios","Unknown","2021-05-23","4","137"
"5","user_completed","ios","Unknown","2021-05-24","2","79"
"5","user_completed","ios","25-34","2021-01-19","2","73"
"5","user_completed","android","Unknown","2021-06-27","4","158"
"5","user_completed","web","Unknown","2021-04-28","1","30"
"5","user_completed","ios","Unknown","2021-05-25","5","193"
"5","user_completed","android","25-34","2021-09-19","1","33"
"5","user_completed","ios","35-44","2021-02-02","2","75"
"5","user_completed","ios","Unknown","2021-05-26","3","128"
"5","user_completed","ios","18-24","2021-09-02","2","81"
"5","user_completed","android","Unknown","2021-06-26","1","29"
"5","user_completed","android","25-34","2021-06-04","2","70"
"5","user_completed","ios","Unknown","2021-05-27","3","96"
"5","user_completed","ios","35-44","2021-02-01","2","69"
"5","user_completed","ios","Unknown","2021-05-28","1","25"
"5","user_completed","ios","45-54","2021-01-23","1","42"
"5","user_completed","android","Unknown","2021-06-24","1","37"
"5","user_completed","ios","35-44","2021-09-10","4","134"
"5","user_completed","ios","Unknown","2021-05-29","2","89"
"5","user_completed","ios","18-24","2021-10-03","1","36"
"5","user_completed","ios","25-34","2021-01-20","4","136"
"5","user_completed","ios","Unknown","2021-05-30","3","88"
"5","user_completed","ios","18-24","2021-05-13","1","37"
"5","user_completed","ios","35-44","2021-01-31","1","32"
"5","user_completed","android","Unknown","2021-06-23","2","63"
"5","user_completed","ios","Unknown","2021-05-31","2","73"
"5","user_completed","web","45-54","2021-06-08","1","35"
"5","user_completed","ios","35-44","2021-01-30","2","78"
"5","user_completed","ios","Unknown","2021-06-01","4","145"
"5","user_completed","ios","45-54","2021-01-24","1","35"
"5","user_completed","android","Unknown","2021-06-22","2","60"
"5","user_completed","ios","Unknown","2021-06-02","4","176"
"5","user_completed","ios","35-44","2021-08-19","1","38"
"5","user_completed","ios","25-34","2021-01-21","3","115"
"5","user_completed","web","Unknown","2021-05-01","1","32"
"5","user_completed","ios","Unknown","2021-06-03","4","157"
"5","user_completed","ios","35-44","2021-07-10","4","127"
"5","user_completed","ios","35-44","2021-01-29","2","65"
"5","user_completed","android","Unknown","2021-06-21","2","84"
"5","user_completed","ios","Unknown","2021-06-04","5","188"
"5","user_completed","android","25-34","2021-08-18","3","110"
"5","user_completed","android","18-24","2021-04-03","1","40"
"5","user_completed","ios","Unknown","2021-06-05","3","95"
"5","user_completed","ios","45-54","2021-01-25","2","62"
"5","user_completed","android","Unknown","2021-06-20","2","65"
"5","user_completed","ios","35-44","2021-10-07","2","76"
"5","user_completed","ios","Unknown","2021-06-06","3","121"
"5","user_completed","ios","25-34","2021-01-22","2","78"
"5","user_completed","android","25-34","2021-06-02","1","36"
"5","user_completed","ios","Unknown","2021-06-07","5","169"
"5","user_completed","ios","18-24","2021-05-12","3","115"
"5","user_completed","ios","35-44","2021-01-27","4","139"
"5","user_completed","android","Unknown","2021-06-19","2","70"
"5","user_completed","android","18-24","2021-07-10","2","69"
"5","user_completed","ios","Unknown","2021-06-08","6","230"
"5","user_completed","ios","Unknown","2021-06-09","1","38"
"5","user_completed","android","Unknown","2021-06-18","2","57"
"5","user_completed","web","Unknown","2021-05-02","1","26"
"5","user_completed","ios","Unknown","2021-06-10","1","44"
"5","user_completed","web","45-54","2021-09-06","1","45"
"5","user_completed","ios","35-44","2021-01-26","2","78"
"5","user_completed","ios","Unknown","2021-06-11","2","73"
"5","user_completed","ios","18-24","2021-05-10","1","32"
"5","user_completed","android","Unknown","2021-06-17","2","68"
"5","user_completed","ios","25-34","2021-01-23","2","77"
"5","user_completed","ios","Unknown","2021-06-12","3","107"
"5","user_completed","ios","35-44","2021-01-25","5","178"
"5","user_completed","ios","Unknown","2021-06-13","2","67"
"5","user_completed","android","Unknown","2021-06-16","2","63"
"5","user_completed","ios","Unknown","2021-06-14","3","67"
"5","user_completed","ios","35-44","2021-07-09","3","99"
"5","user_completed","ios","35-44","2021-01-24","1","40"
"5","user_completed","ios","Unknown","2021-06-15","1","46"
"5","user_completed","web","45-54","2021-12-07","1","27"
"5","user_completed","ios","Unknown","2021-06-16","3","114"
"5","user_completed","web","45-54","2021-06-05","1","37"
"5","user_completed","android","Unknown","2021-06-13","2","72"
"5","user_completed","web","Unknown","2021-05-03","1","37"
"5","user_completed","ios","Unknown","2021-06-17","2","83"
"5","user_completed","ios","45-54","2021-01-29","1","44"
"5","user_completed","ios","25-34","2021-01-24","3","124"
"5","user_completed","ios","35-44","2021-01-23","2","74"
"5","user_completed","ios","18-24","2021-07-31","1","39"
"5","user_completed","ios","Unknown","2021-06-18","5","189"
"5","user_completed","ios","18-24","2021-05-08","1","33"
"5","user_completed","android","Unknown","2021-06-12","4","152"
"5","user_completed","ios","Unknown","2021-06-19","2","72"
"5","user_completed","android","25-34","2021-06-01","2","76"
"5","user_completed","ios","Unknown","2021-06-20","3","119"
"5","user_completed","ios","35-44","2021-01-22","1","29"
"5","user_completed","android","Unknown","2021-06-11","3","114"
"5","user_completed","android","18-24","2021-02-26","1","40"
"5","user_completed","ios","Unknown","2021-06-21","3","104"
"5","user_completed","ios","Unknown","2021-06-22","2","82"
"5","user_completed","ios","25-34","2021-01-25","4","136"
"5","user_completed","android","Unknown","2021-06-10","1","38"
"5","user_completed","web","Unknown","2021-05-04","1","36"
"5","user_completed","ios","Unknown","2021-06-23","3","114"
"5","user_completed","ios","45-54","2021-01-31","3","103"
"5","user_completed","ios","35-44","2021-01-21","1","28"
"5","user_completed","ios","18-24","2021-10-04","1","38"
"5","user_completed","ios","Unknown","2021-06-24","6","217"
"5","user_completed","ios","35-44","2021-07-08","2","62"
"5","user_completed","android","25-34","2021-10-21","3","102"
"5","user_completed","android","Unknown","2021-06-09","1","39"
"5","user_completed","ios","Unknown","2021-06-25","5","192"
"5","user_completed","ios","35-44","2021-01-20","5","182"
"5","user_completed","android","Unknown","2021-06-08","1","32"
"5","user_completed","ios","Unknown","2021-06-26","3","112"
"5","user_completed","ios","25-34","2021-01-26","3","99"
"5","user_completed","ios","18-24","2021-05-05","1","41"
"5","user_completed","ios","Unknown","2021-06-27","3","91"
"5","user_completed","ios","35-44","2021-01-19","2","73"
"5","user_completed","ios","35-44","2021-10-08","6","173"
"5","user_completed","android","Unknown","2021-06-07","1","37"
"5","user_completed","ios","Unknown","2021-06-28","4","148"
"5","user_completed","ios","Unknown","2021-06-29","3","104"
"5","user_completed","ios","35-44","2021-01-18","3","118"
"5","user_completed","ios","18-24","2021-08-25","2","84"
"5","user_completed","android","Unknown","2021-06-06","5","191"
"5","user_completed","web","Unknown","2021-05-06","2","75"
"5","user_completed","ios","Unknown","2021-06-30","5","214"
"5","user_completed","ios","45-54","2021-02-03","2","69"
"5","user_completed","ios","Unknown","2021-07-01","2","70"
"5","user_completed","android","Unknown","2021-06-05","1","43"
"5","user_completed","ios","Unknown","2021-07-02","7","233"
"5","user_completed","ios","35-44","2021-07-07","4","109"
"5","user_completed","ios","35-44","2021-01-17","2","77"
"5","user_completed","ios","18-24","2021-05-04","2","70"
"5","user_completed","android","Unknown","2021-06-04","1","42"
"5","user_completed","android","25-34","2021-05-31","1","34"
"5","user_completed","ios","Unknown","2021-07-03","2","60"
"5","user_completed","ios","Unknown","2021-07-04","2","62"
"5","user_completed","ios","25-34","2021-01-29","3","114"
"5","user_completed","android","Unknown","2021-06-03","3","103"
"5","user_completed","ios","45-54","2021-02-04","1","37"
"5","user_completed","ios","Unknown","2021-07-05","3","111"
"5","user_completed","ios","35-44","2021-08-18","3","120"
"5","user_completed","ios","35-44","2021-01-16","3","125"
"5","user_completed","ios","Unknown","2021-07-06","2","75"
"5","user_completed","android","Unknown","2021-06-02","1","48"
"5","user_completed","ios","Unknown","2021-07-07","2","64"
"5","user_completed","web","45-54","2021-12-08","1","49"
"5","user_completed","ios","35-44","2021-01-15","5","178"
"5","user_completed","ios","Unknown","2021-07-08","3","103"
"5","user_completed","web","45-54","2021-05-31","1","36"
"5","user_completed","ios","45-54","2021-02-05","2","56"
"5","user_completed","android","Unknown","2021-05-31","3","109"
"5","user_completed","ios","Unknown","2021-07-10","1","32"
"5","user_completed","ios","25-34","2021-01-31","3","93"
"5","user_completed","ios","18-24","2021-05-03","1","33"
"5","user_completed","android","25-34","2021-05-29","1","30"
"5","user_completed","ios","Unknown","2021-07-11","4","139"
"5","user_completed","ios","35-44","2021-01-14","1","46"
"5","user_completed","android","Unknown","2021-05-30","1","31"
"5","user_completed","android","18-24","2021-07-08","1","41"
"5","user_completed","ios","Unknown","2021-07-12","7","264"
"5","user_completed","ios","Unknown","2021-07-13","1","33"
"5","user_completed","ios","45-54","2021-02-06","1","39"
"5","user_completed","ios","35-44","2021-01-13","4","149"
"5","user_completed","android","Unknown","2021-05-29","2","90"
"5","user_completed","web","Unknown","2021-05-11","2","73"
"5","user_completed","ios","Unknown","2021-07-14","2","77"
"5","user_completed","ios","35-44","2021-10-09","4","151"
"5","user_completed","ios","18-24","2021-10-06","1","38"
"5","user_completed","ios","Unknown","2021-07-15","1","40"
"5","user_completed","ios","25-34","2021-02-01","4","138"
"5","user_completed","android","Unknown","2021-05-28","2","80"
"5","user_completed","ios","35-44","2021-01-12","4","143"
"5","user_completed","ios","Unknown","2021-07-16","2","73"
"5","user_completed","android","25-34","2021-08-17","1","37"
"5","user_completed","android","25-34","2021-10-22","1","34"
"5","user_completed","ios","Unknown","2021-07-17","2","65"
"5","user_completed","ios","45-54","2021-02-07","2","59"
"5","user_completed","ios","35-44","2021-01-11","5","147"
"5","user_completed","android","Unknown","2021-05-27","1","38"
"5","user_completed","ios","35-44","2021-07-06","2","69"
"5","user_completed","ios","Unknown","2021-07-19","1","27"
"5","user_completed","ios","18-24","2021-05-02","1","18"
"5","user_completed","android","Unknown","2021-05-26","2","61"
"5","user_completed","ios","Unknown","2021-07-20","1","35"
"5","user_completed","ios","35-44","2021-01-10","1","35"
"5","user_completed","web","Unknown","2021-05-12","1","39"
"5","user_completed","ios","Unknown","2021-07-21","4","153"
"5","user_completed","android","Unknown","2021-05-25","1","25"
"5","user_completed","ios","18-24","2021-07-30","1","44"
"5","user_completed","ios","Unknown","2021-07-22","5","201"
"5","user_completed","ios","18-24","2021-04-30","2","59"
"5","user_completed","android","Unknown","2021-05-24","1","38"
"5","user_completed","ios","25-34","2021-02-03","1","43"
"5","user_completed","ios","Unknown","2021-07-23","6","213"
"5","user_completed","ios","35-44","2021-01-09","2","71"
"5","user_completed","android","25-34","2021-05-28","1","39"
"5","user_completed","ios","Unknown","2021-07-24","1","40"
"5","user_completed","ios","45-54","2021-02-09","3","112"
"5","user_completed","android","Unknown","2021-05-23","1","45"
"5","user_completed","ios","Unknown","2021-07-25","2","59"
"5","user_completed","ios","35-44","2021-01-08","7","245"
"5","user_completed","ios","Unknown","2021-07-26","1","39"
"5","user_completed","ios","35-44","2021-07-05","1","35"
"5","user_completed","android","Unknown","2021-05-22","2","58"
"5","user_completed","ios","Unknown","2021-07-27","2","79"
"5","user_completed","ios","25-34","2021-02-04","2","82"
"5","user_completed","web","Unknown","2021-05-13","1","38"
"5","user_completed","ios","Unknown","2021-07-28","2","76"
"5","user_completed","web","45-54","2021-09-22","1","31"
"5","user_completed","ios","35-44","2021-01-07","4","157"
"5","user_completed","ios","18-24","2021-04-28","3","116"
"5","user_completed","android","Unknown","2021-05-21","1","33"
"5","user_completed","ios","Unknown","2021-07-29","5","194"
"5","user_completed","ios","45-54","2021-02-11","4","142"
"5","user_completed","ios","Unknown","2021-07-30","3","114"
"5","user_completed","ios","35-44","2021-10-10","7","239"
"5","user_completed","android","25-34","2021-05-27","1","36"
"5","user_completed","ios","Unknown","2021-07-31","1","34"
"5","user_completed","android","Unknown","2021-05-18","1","45"
"5","user_completed","ios","35-44","2021-01-06","1","34"
"5","user_completed","ios","Unknown","2021-08-01","3","108"
"5","user_completed","ios","Unknown","2021-08-02","2","73"
"5","user_completed","ios","18-24","2021-10-07","3","112"
"5","user_completed","ios","25-34","2021-02-05","1","44"
"5","user_completed","android","Unknown","2021-05-15","1","41"
"5","user_completed","web","Unknown","2021-05-14","1","34"
"5","user_completed","ios","Unknown","2021-08-03","2","69"
"5","user_completed","ios","35-44","2021-01-05","2","75"
"5","user_completed","android","Unknown","2021-05-14","2","60"
"5","user_completed","ios","Unknown","2021-08-04","2","82"
"5","user_completed","ios","45-54","2021-02-13","1","47"
"5","user_completed","ios","Unknown","2021-08-05","5","193"
"5","user_completed","ios","18-24","2021-04-26","2","60"
"5","user_completed","android","Unknown","2021-05-13","1","36"
